-0.676123	0.609124	0.414519	-0.414519	-0.779596	0.469472	0.609124	0.145595	0.779596
-0.636928	-0.767183	0.075841	0.153560	-0.029849	0.987688	-0.755474	0.640733	0.136821
-0.920088	-0.386054	-0.066342	-0.386830	0.868833	0.309017	-0.061657	0.309986	-0.948740
0.806949	0.572808	0.143961	-0.543898	0.625683	0.559193	0.230236	-0.529540	0.816443
-0.226914	-0.969772	0.089739	-0.325370	-0.011362	-0.945519	0.917957	-0.243750	-0.312956
0.976593	0.141710	-0.161816	-0.135379	-0.179654	-0.974370	-0.167149	0.973469	-0.156264
0.551561	0.540720	0.635139	-0.713978	-0.087665	0.694658	0.431296	-0.836622	0.337710
-0.852553	-0.520593	-0.046210	-0.441474	0.764655	-0.469472	0.279738	-0.379849	-0.881738
-0.418664	0.426338	0.801845	-0.292181	-0.899242	0.325568	0.859855	-0.097980	0.501049
0.690267	-0.059915	-0.721070	0.331861	0.911780	0.241922	0.642962	-0.406285	0.649255
-0.920555	-0.333498	-0.203368	-0.328030	0.377355	0.866025	-0.212075	0.863934	-0.456773
0.750388	0.637755	-0.173740	-0.080615	0.349183	0.933580	0.656063	-0.686542	0.313436
0.763040	0.495953	-0.414488	0.384577	-0.863774	-0.325568	-0.519491	0.089019	-0.849826
0.320356	-0.939955	0.117717	-0.923719	-0.282409	0.258819	-0.210034	-0.191652	-0.958726
0.169046	-0.057493	0.983930	-0.660892	0.733995	0.156434	-0.731194	-0.676717	0.086083
-0.693573	-0.392069	0.604350	-0.351784	0.916428	0.190809	-0.628654	-0.080261	-0.773533
0.852432	0.456168	-0.255481	0.349725	-0.134247	0.927184	0.388654	-0.879709	-0.273970
-0.769372	-0.068302	0.635139	-0.454752	0.756834	-0.469472	-0.448629	-0.650029	-0.613347
-0.463789	0.768604	-0.440622	0.498081	0.637514	0.587785	0.732677	0.053143	-0.678499
0.778141	0.445379	-0.442870	-0.574770	0.220633	-0.788011	-0.253252	0.867732	0.427674
0.161371	0.967797	0.193207	-0.759548	0.246792	-0.601815	-0.630117	-0.049634	0.774913
-0.403581	0.536232	-0.741335	0.382748	-0.636999	-0.669131	-0.831039	-0.553793	0.051839
0.155406	0.987815	0.008443	-0.240119	0.029483	0.970296	0.958223	-0.152817	0.241775
0.566516	-0.036053	0.823262	-0.806182	-0.231169	0.544639	0.170677	-0.972245	-0.160026
-0.072296	0.881811	0.466029	0.958920	-0.067054	0.275637	0.274309	0.466812	-0.840738
-0.495986	-0.847984	-0.186870	-0.814584	0.379847	0.438371	-0.300750	0.369647	-0.879153
-0.057262	0.964175	-0.259014	0.928123	0.147000	0.342020	0.367842	-0.220813	-0.903291
0.625554	0.748333	0.220633	-0.086697	0.347723	-0.933580	-0.775349	0.564877	0.282398
0.543781	0.820925	0.174313	-0.799005	0.442896	0.406737	0.256698	-0.360452	0.896761
-0.384723	-0.905680	-0.178136	0.831826	-0.423837	0.358368	-0.400067	-0.010306	0.916428
-0.698858	-0.235278	-0.675457	-0.675457	0.527725	0.515038	0.235278	0.816180	-0.527725
-0.408403	0.709344	0.574490	0.798149	-0.027872	0.601815	0.442906	0.704312	-0.554779
-0.190809	0.981627	0.000000	0.956468	0.185919	0.224951	0.220818	0.042923	-0.974370
0.191370	-0.891172	-0.411328	0.677281	0.423212	-0.601815	0.710399	-0.163415	0.684564
-0.761708	-0.470317	0.445649	-0.326573	-0.315368	-0.891007	0.559599	-0.824224	0.086625
-0.047032	0.369290	-0.928123	0.949427	-0.272244	-0.156434	-0.310445	-0.888543	-0.337809
-0.949322	0.308822	0.058452	-0.218494	-0.514740	-0.829038	-0.225937	-0.799795	0.556130
-0.040390	0.919678	0.390592	0.860646	0.230609	-0.453990	-0.507599	0.317824	-0.800831
-0.776671	0.560097	-0.288225	-0.410065	-0.102241	0.906308	0.478152	0.822094	0.309083
0.397626	0.750082	-0.528461	0.917433	-0.315897	0.241922	0.014522	-0.581022	-0.813758
-0.012585	-0.774088	0.632953	-0.703368	0.456773	0.544639	-0.710714	-0.438345	-0.550217
0.616728	0.618302	0.487185	-0.250000	-0.433013	0.866025	0.746423	-0.655898	-0.112476
-0.242931	0.914552	0.323386	0.196175	-0.280166	0.939693	0.950000	0.291721	-0.111351
-0.838671	0.544639	0.000000	0.350087	0.539087	-0.766044	-0.417218	-0.642459	-0.642788
0.729416	-0.659459	0.181844	0.649969	0.585235	-0.484810	0.213291	0.471821	0.855507
-0.520840	0.745676	-0.415563	0.810468	0.279066	-0.515038	-0.268082	-0.605053	-0.749695
-0.508558	-0.800461	-0.317224	-0.860318	0.457439	0.224951	-0.034954	0.387314	-0.921285
0.743758	0.621036	-0.247261	0.485277	-0.247261	0.838671	0.459707	-0.743758	-0.485277
0.237206	0.936738	-0.257401	0.036021	0.256300	0.965926	0.970791	-0.238395	0.027054
-0.786979	-0.458015	0.413383	0.404152	0.123562	0.906308	-0.466181	0.880315	0.087867
-0.069869	0.984667	0.159844	-0.911547	-0.128110	0.390731	0.405217	-0.118405	0.906520
-0.584620	-0.330712	0.740843	-0.524265	-0.542893	-0.656059	0.619165	-0.771944	0.144005
-0.811084	0.577153	-0.095068	0.042923	0.220818	0.974370	0.583353	0.786215	-0.203875
-0.227434	-0.905870	0.357315	0.504981	0.204025	0.838671	-0.832628	0.371179	0.411044
0.966684	-0.001451	0.255968	0.204887	-0.595034	-0.777146	0.153437	0.803699	-0.574913
0.416401	0.727349	0.545504	-0.706773	0.636381	-0.309017	-0.571911	-0.256872	0.779060
-0.854690	-0.100125	-0.509391	0.518339	-0.110176	-0.848048	0.028788	-0.988856	0.146066
0.087339	-0.418076	-0.904204	0.774523	-0.542327	0.325568	-0.626486	-0.728762	0.276443
-0.529167	0.543050	-0.651981	-0.303779	0.596200	0.743145	0.792276	0.591305	-0.150522
-0.683125	-0.200907	-0.702123	-0.440650	-0.653291	0.615661	-0.582381	0.729964	0.357749
-0.486052	-0.827498	-0.281068	-0.697972	0.174024	0.694658	-0.525916	0.533818	-0.662156
0.928056	0.345536	-0.138982	-0.341551	0.938405	0.052336	0.148506	-0.001101	0.988911
-0.364995	0.685273	-0.630223	0.192340	0.717823	0.669131	0.910925	0.123012	-0.393807
0.412625	-0.679980	0.606109	0.855079	0.059793	-0.515038	0.313974	0.730789	0.606109
-0.957425	-0.105858	-0.268573	0.169198	-0.959567	-0.224951	-0.233901	-0.260816	0.936625
0.795541	-0.414988	-0.441474	-0.498782	-0.034878	-0.866025	0.343993	0.909158	-0.234736
0.646996	-0.303710	0.699397	-0.731242	0.012764	0.681998	-0.216056	-0.952679	-0.213827
-0.207403	-0.978247	-0.004222	0.237477	-0.046161	-0.970296	0.948994	-0.202245	0.241885
-0.427444	-0.795833	-0.428884	0.384569	0.269278	-0.882948	0.818168	-0.542346	0.190951
0.631837	-0.452462	-0.629333	-0.027872	0.798149	-0.601815	0.774600	0.397790	0.491689
